"atbatnum","sv_id","des.x","type","start_speed","pitch_type","atbat","b","s","o","start_tfs","start_tfs_zulu","batter","pitcher","des.y","event","b1","b2","b3","score","home_team_runs","away_team_runs","rbi","atbattime100","atbattime","outsatstart","homescore","awayscore","pitchtime100","pitchtime","halfinning","inning","firstpitch","lastpitch","scorediff","situation","li","gamenum"
44,"141029_211452","In play, out(s)","X","96.7","FT","44","0","0",2,"021141","2014-10-30T02:11:41Z","452254","516969","Hunter Pence grounds into a double play, shortstop Alcides Escobar to second baseman Omar Infante to first baseman Eric Hosmer.   Pablo Sandoval out at 2nd.  ","Grounded Into DP",467055,NA,NA,NA,NA,NA,NA,21141,2.19472222222222,0,2,3,211452,21.2477777777778,"top","6",21.2477777777778,21.2477777777778,-1,"-1 TRUE FALSE FALSE 0 top 6",1.6,7
45,"141029_211550","Called Strike","S","81.3","CU","45","1","2",2,"021228","2014-10-30T02:12:28Z","474832","516969","Brandon Belt singles on a line drive to right fielder Nori Aoki.  ","Single",NA,NA,NA,NA,NA,NA,NA,21228,2.20777777777778,2,2,3,211550,21.2638888888889,"top","6",21.2638888888889,21.2880555555556,-1,"-1 FALSE FALSE FALSE 2 top 6",0.5,7
45,"141029_211609","Foul","S","88.7","FA","45","1","2",2,"021228","2014-10-30T02:12:28Z","474832","516969","Brandon Belt singles on a line drive to right fielder Nori Aoki.  ","Single",NA,NA,NA,NA,NA,NA,NA,21228,2.20777777777778,2,2,3,211609,21.2691666666667,"top","6",21.2638888888889,21.2880555555556,-1,"-1 FALSE FALSE FALSE 2 top 6",0.5,7
45,"141029_211644","Ball","B","90.7","FA","45","1","2",2,"021228","2014-10-30T02:12:28Z","474832","516969","Brandon Belt singles on a line drive to right fielder Nori Aoki.  ","Single",NA,NA,NA,NA,NA,NA,NA,21228,2.20777777777778,2,2,3,211644,21.2788888888889,"top","6",21.2638888888889,21.2880555555556,-1,"-1 FALSE FALSE FALSE 2 top 6",0.5,7
45,"141029_211717","In play, no out","X","99.0","FT","45","1","2",2,"021228","2014-10-30T02:12:28Z","474832","516969","Brandon Belt singles on a line drive to right fielder Nori Aoki.  ","Single",NA,NA,NA,NA,NA,NA,NA,21228,2.20777777777778,2,2,3,211717,21.2880555555556,"top","6",21.2638888888889,21.2880555555556,-1,"-1 FALSE FALSE FALSE 2 top 6",0.5,7
46,"141029_211806","Swinging Strike","S","97.9","FF","46","0","3",3,"021454","2014-10-30T02:14:54Z","434604","516969","Michael Morse called out on strikes.  ","Strikeout",474832,NA,NA,NA,NA,NA,NA,21454,2.24833333333333,2,2,3,211806,21.3016666666667,"top","6",21.3016666666667,21.3177777777778,-1,"-1 TRUE FALSE FALSE 2 top 6",1,7
46,"141029_211832","Foul","S","97.1","FF","46","0","3",3,"021454","2014-10-30T02:14:54Z","434604","516969","Michael Morse called out on strikes.  ","Strikeout",474832,NA,NA,NA,NA,NA,NA,21454,2.24833333333333,2,2,3,211832,21.3088888888889,"top","6",21.3016666666667,21.3177777777778,-1,"-1 TRUE FALSE FALSE 2 top 6",1,7
46,"141029_211904","Called Strike","S","88.7","FA","46","0","3",3,"021454","2014-10-30T02:14:54Z","434604","516969","Michael Morse called out on strikes.  ","Strikeout",474832,NA,NA,NA,NA,NA,NA,21454,2.24833333333333,2,2,3,211904,21.3177777777778,"top","6",21.3016666666667,21.3177777777778,-1,"-1 TRUE FALSE FALSE 2 top 6",1,7
47,"141029_212219","Swinging Strike","S","86.1","SL","47","0","2",1,"021907","2014-10-30T02:19:07Z","543333","518516","Eric Hosmer pops out to shortstop Brandon Crawford.  ","Pop Out",NA,NA,NA,NA,NA,NA,NA,21907,2.31861111111111,0,2,3,212219,21.3719444444444,"bottom","6",21.3719444444444,21.3827777777778,-1,"-1 FALSE FALSE FALSE 0 bottom 6",1.6,7
47,"141029_212237","Swinging Strike","S","91.3","FF","47","0","2",1,"021907","2014-10-30T02:19:07Z","543333","518516","Eric Hosmer pops out to shortstop Brandon Crawford.  ","Pop Out",NA,NA,NA,NA,NA,NA,NA,21907,2.31861111111111,0,2,3,212237,21.3769444444444,"bottom","6",21.3719444444444,21.3827777777778,-1,"-1 FALSE FALSE FALSE 0 bottom 6",1.6,7
47,"141029_212258","In play, out(s)","X","91.8","FF","47","0","2",1,"021907","2014-10-30T02:19:07Z","543333","518516","Eric Hosmer pops out to shortstop Brandon Crawford.  ","Pop Out",NA,NA,NA,NA,NA,NA,NA,21907,2.31861111111111,0,2,3,212258,21.3827777777778,"bottom","6",21.3719444444444,21.3827777777778,-1,"-1 FALSE FALSE FALSE 0 bottom 6",1.6,7
48,"141029_212341","Ball","B","75.3","CU","48","2","2",2,"022040","2014-10-30T02:20:40Z","456714","518516","Billy Butler flies out to center fielder Gregor Blanco.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,22040,2.34444444444444,1,2,3,212341,21.3947222222222,"bottom","6",21.3947222222222,21.4316666666667,-1,"-1 FALSE FALSE FALSE 1 bottom 6",1.2,7
48,"141029_212358","Called Strike","S","85.6","CH","48","2","2",2,"022040","2014-10-30T02:20:40Z","456714","518516","Billy Butler flies out to center fielder Gregor Blanco.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,22040,2.34444444444444,1,2,3,212358,21.3994444444444,"bottom","6",21.3947222222222,21.4316666666667,-1,"-1 FALSE FALSE FALSE 1 bottom 6",1.2,7
48,"141029_212423","Called Strike","S","87.1","SL","48","2","2",2,"022040","2014-10-30T02:20:40Z","456714","518516","Billy Butler flies out to center fielder Gregor Blanco.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,22040,2.34444444444444,1,2,3,212423,21.4063888888889,"bottom","6",21.3947222222222,21.4316666666667,-1,"-1 FALSE FALSE FALSE 1 bottom 6",1.2,7
48,"141029_212445","Ball","B","92.2","FF","48","2","2",2,"022040","2014-10-30T02:20:40Z","456714","518516","Billy Butler flies out to center fielder Gregor Blanco.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,22040,2.34444444444444,1,2,3,212445,21.4125,"bottom","6",21.3947222222222,21.4316666666667,-1,"-1 FALSE FALSE FALSE 1 bottom 6",1.2,7
48,"141029_212505","Foul","S","76.3","CU","48","2","2",2,"022040","2014-10-30T02:20:40Z","456714","518516","Billy Butler flies out to center fielder Gregor Blanco.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,22040,2.34444444444444,1,2,3,212505,21.4180555555556,"bottom","6",21.3947222222222,21.4316666666667,-1,"-1 FALSE FALSE FALSE 1 bottom 6",1.2,7
48,"141029_212554","In play, out(s)","X","92.5","FF","48","2","2",2,"022040","2014-10-30T02:20:40Z","456714","518516","Billy Butler flies out to center fielder Gregor Blanco.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,22040,2.34444444444444,1,2,3,212554,21.4316666666667,"bottom","6",21.3947222222222,21.4316666666667,-1,"-1 FALSE FALSE FALSE 1 bottom 6",1.2,7
49,"141029_212637","Swinging Strike","S","87.7","SL","49","0","2",3,"022338","2014-10-30T02:23:38Z","460086","518516","Alex Gordon lines out to center fielder Gregor Blanco.  ","Lineout",NA,NA,NA,NA,NA,NA,NA,22338,2.39388888888889,2,2,3,212637,21.4436111111111,"bottom","6",21.4436111111111,21.4597222222222,-1,"-1 FALSE FALSE FALSE 2 bottom 6",0.8,7
49,"141029_212656","Foul","S","86.4","SL","49","0","2",3,"022338","2014-10-30T02:23:38Z","460086","518516","Alex Gordon lines out to center fielder Gregor Blanco.  ","Lineout",NA,NA,NA,NA,NA,NA,NA,22338,2.39388888888889,2,2,3,212656,21.4488888888889,"bottom","6",21.4436111111111,21.4597222222222,-1,"-1 FALSE FALSE FALSE 2 bottom 6",0.8,7
49,"141029_212735","In play, out(s)","X","92.9","FF","49","0","2",3,"022338","2014-10-30T02:23:38Z","460086","518516","Alex Gordon lines out to center fielder Gregor Blanco.  ","Lineout",NA,NA,NA,NA,NA,NA,NA,22338,2.39388888888889,2,2,3,212735,21.4597222222222,"bottom","6",21.4436111111111,21.4597222222222,-1,"-1 FALSE FALSE FALSE 2 bottom 6",0.8,7
50,"141029_213056","Called Strike","S","93.3","FF","50","2","3",1,"022751","2014-10-30T02:27:51Z","543063","451584","Brandon Crawford strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,22751,2.46416666666667,0,2,3,213056,21.5155555555556,"top","7",21.5155555555556,21.5411111111111,-1,"-1 FALSE FALSE FALSE 0 top 7",1,7
50,"141029_213115","Ball","B","92.1","FC","50","2","3",1,"022751","2014-10-30T02:27:51Z","543063","451584","Brandon Crawford strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,22751,2.46416666666667,0,2,3,213115,21.5208333333333,"top","7",21.5155555555556,21.5411111111111,-1,"-1 FALSE FALSE FALSE 0 top 7",1,7
50,"141029_213137","Foul","S","96.0","FF","50","2","3",1,"022751","2014-10-30T02:27:51Z","543063","451584","Brandon Crawford strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,22751,2.46416666666667,0,2,3,213137,21.5269444444444,"top","7",21.5155555555556,21.5411111111111,-1,"-1 FALSE FALSE FALSE 0 top 7",1,7
50,"141029_213202","Ball","B","85.6","KC","50","2","3",1,"022751","2014-10-30T02:27:51Z","543063","451584","Brandon Crawford strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,22751,2.46416666666667,0,2,3,213202,21.5338888888889,"top","7",21.5155555555556,21.5411111111111,-1,"-1 FALSE FALSE FALSE 0 top 7",1,7
50,"141029_213228","Swinging Strike (Blocked)","S","84.3","KC","50","2","3",1,"022751","2014-10-30T02:27:51Z","543063","451584","Brandon Crawford strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,22751,2.46416666666667,0,2,3,213228,21.5411111111111,"top","7",21.5155555555556,21.5411111111111,-1,"-1 FALSE FALSE FALSE 0 top 7",1,7
51,"141029_213302","Ball","B","94.6","FF","51","1","3",2,"022946","2014-10-30T02:29:46Z","543633","451584","Juan Perez strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,22946,2.49611111111111,1,2,3,213302,21.5505555555556,"top","7",21.5505555555556,21.5691666666667,-1,"-1 FALSE FALSE FALSE 1 top 7",0.8,7
51,"141029_213321","Swinging Strike","S","85.0","KC","51","1","3",2,"022946","2014-10-30T02:29:46Z","543633","451584","Juan Perez strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,22946,2.49611111111111,1,2,3,213321,21.5558333333333,"top","7",21.5505555555556,21.5691666666667,-1,"-1 FALSE FALSE FALSE 1 top 7",0.8,7
51,"141029_213343","Foul","S","95.9","FF","51","1","3",2,"022946","2014-10-30T02:29:46Z","543633","451584","Juan Perez strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,22946,2.49611111111111,1,2,3,213343,21.5619444444444,"top","7",21.5505555555556,21.5691666666667,-1,"-1 FALSE FALSE FALSE 1 top 7",0.8,7
51,"141029_213409","Swinging Strike","S","96.8","FF","51","1","3",2,"022946","2014-10-30T02:29:46Z","543633","451584","Juan Perez strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,22946,2.49611111111111,1,2,3,213409,21.5691666666667,"top","7",21.5505555555556,21.5691666666667,-1,"-1 FALSE FALSE FALSE 1 top 7",0.8,7
52,"141029_213447","Called Strike","S","85.2","KC","52","3","2",3,"023148","2014-10-30T02:31:48Z","453923","451584","Gregor Blanco grounds out, shortstop Alcides Escobar to first baseman Eric Hosmer.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,23148,2.53,2,2,3,213447,21.5797222222222,"top","7",21.5797222222222,21.6144444444444,-1,"-1 FALSE FALSE FALSE 2 top 7",0.5,7
52,"141029_213507","Ball","B","88.1","FC","52","3","2",3,"023148","2014-10-30T02:31:48Z","453923","451584","Gregor Blanco grounds out, shortstop Alcides Escobar to first baseman Eric Hosmer.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,23148,2.53,2,2,3,213507,21.5852777777778,"top","7",21.5797222222222,21.6144444444444,-1,"-1 FALSE FALSE FALSE 2 top 7",0.5,7
52,"141029_213533","Called Strike","S","95.3","FF","52","3","2",3,"023148","2014-10-30T02:31:48Z","453923","451584","Gregor Blanco grounds out, shortstop Alcides Escobar to first baseman Eric Hosmer.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,23148,2.53,2,2,3,213533,21.5925,"top","7",21.5797222222222,21.6144444444444,-1,"-1 FALSE FALSE FALSE 2 top 7",0.5,7
52,"141029_213601","Ball","B","97.2","FF","52","3","2",3,"023148","2014-10-30T02:31:48Z","453923","451584","Gregor Blanco grounds out, shortstop Alcides Escobar to first baseman Eric Hosmer.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,23148,2.53,2,2,3,213601,21.6002777777778,"top","7",21.5797222222222,21.6144444444444,-1,"-1 FALSE FALSE FALSE 2 top 7",0.5,7
52,"141029_213628","Ball","B","95.9","FF","52","3","2",3,"023148","2014-10-30T02:31:48Z","453923","451584","Gregor Blanco grounds out, shortstop Alcides Escobar to first baseman Eric Hosmer.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,23148,2.53,2,2,3,213628,21.6077777777778,"top","7",21.5797222222222,21.6144444444444,-1,"-1 FALSE FALSE FALSE 2 top 7",0.5,7
52,"141029_213652","In play, out(s)","X","85.9","KC","52","3","2",3,"023148","2014-10-30T02:31:48Z","453923","451584","Gregor Blanco grounds out, shortstop Alcides Escobar to first baseman Eric Hosmer.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,23148,2.53,2,2,3,213652,21.6144444444444,"top","7",21.5797222222222,21.6144444444444,-1,"-1 FALSE FALSE FALSE 2 top 7",0.5,7
53,"141029_214217","Called Strike","S","74.3","CU","53","0","2",1,"023912","2014-10-30T02:39:12Z","521692","518516","Salvador Perez flies out to right fielder Hunter Pence.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,23912,2.65333333333333,0,2,3,214217,21.7047222222222,"bottom","7",21.7047222222222,21.7163888888889,-1,"-1 FALSE FALSE FALSE 0 bottom 7",1.9,7
53,"141029_214233","Swinging Strike","S","76.1","CU","53","0","2",1,"023912","2014-10-30T02:39:12Z","521692","518516","Salvador Perez flies out to right fielder Hunter Pence.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,23912,2.65333333333333,0,2,3,214233,21.7091666666667,"bottom","7",21.7047222222222,21.7163888888889,-1,"-1 FALSE FALSE FALSE 0 bottom 7",1.9,7
53,"141029_214259","In play, out(s)","X","74.3","CU","53","0","2",1,"023912","2014-10-30T02:39:12Z","521692","518516","Salvador Perez flies out to right fielder Hunter Pence.  ","Flyout",NA,NA,NA,NA,NA,NA,NA,23912,2.65333333333333,0,2,3,214259,21.7163888888889,"bottom","7",21.7047222222222,21.7163888888889,-1,"-1 FALSE FALSE FALSE 0 bottom 7",1.9,7
54,"141029_214340","Foul","S","86.8","SL","54","0","2",2,"024042","2014-10-30T02:40:42Z","519058","518516","Mike Moustakas grounds out, third baseman Pablo Sandoval to first baseman Brandon Belt.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,24042,2.67833333333333,1,2,3,214340,21.7277777777778,"bottom","7",21.7277777777778,21.7402777777778,-1,"-1 FALSE FALSE FALSE 1 bottom 7",1.4,7
54,"141029_214406","Called Strike","S","91.8","FF","54","0","2",2,"024042","2014-10-30T02:40:42Z","519058","518516","Mike Moustakas grounds out, third baseman Pablo Sandoval to first baseman Brandon Belt.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,24042,2.67833333333333,1,2,3,214406,21.735,"bottom","7",21.7277777777778,21.7402777777778,-1,"-1 FALSE FALSE FALSE 1 bottom 7",1.4,7
54,"141029_214425","In play, out(s)","X","87.0","SL","54","0","2",2,"024042","2014-10-30T02:40:42Z","519058","518516","Mike Moustakas grounds out, third baseman Pablo Sandoval to first baseman Brandon Belt.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,24042,2.67833333333333,1,2,3,214425,21.7402777777778,"bottom","7",21.7277777777778,21.7402777777778,-1,"-1 FALSE FALSE FALSE 1 bottom 7",1.4,7
55,"141029_214517","Called Strike","S","83.9","CH","55","0","3",3,"024208","2014-10-30T02:42:08Z","408299","518516","Omar Infante strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,24208,2.70222222222222,2,2,3,214517,21.7547222222222,"bottom","7",21.7547222222222,21.7688888888889,-1,"-1 FALSE FALSE FALSE 2 bottom 7",1,7
55,"141029_214536","Foul","S","75.3","CU","55","0","3",3,"024208","2014-10-30T02:42:08Z","408299","518516","Omar Infante strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,24208,2.70222222222222,2,2,3,214536,21.76,"bottom","7",21.7547222222222,21.7688888888889,-1,"-1 FALSE FALSE FALSE 2 bottom 7",1,7
55,"141029_214608","Swinging Strike","S","74.0","CU","55","0","3",3,"024208","2014-10-30T02:42:08Z","408299","518516","Omar Infante strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,24208,2.70222222222222,2,2,3,214608,21.7688888888889,"bottom","7",21.7547222222222,21.7688888888889,-1,"-1 FALSE FALSE FALSE 2 bottom 7",1,7
56,"141029_214920","Foul","S","89.6","FC","56","1","3",1,"024622","2014-10-30T02:46:22Z","605412","451584","Joe Panik called out on strikes.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,24622,2.77277777777778,0,2,3,214920,21.8222222222222,"top","8",21.8222222222222,21.8408333333333,-1,"-1 FALSE FALSE FALSE 0 top 8",1,7
56,"141029_214943","Ball","B","91.0","FC","56","1","3",1,"024622","2014-10-30T02:46:22Z","605412","451584","Joe Panik called out on strikes.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,24622,2.77277777777778,0,2,3,214943,21.8286111111111,"top","8",21.8222222222222,21.8408333333333,-1,"-1 FALSE FALSE FALSE 0 top 8",1,7
56,"141029_215002","Foul","S","92.2","FC","56","1","3",1,"024622","2014-10-30T02:46:22Z","605412","451584","Joe Panik called out on strikes.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,24622,2.77277777777778,0,2,3,215002,21.8338888888889,"top","8",21.8222222222222,21.8408333333333,-1,"-1 FALSE FALSE FALSE 0 top 8",1,7
56,"141029_215027","Called Strike","S","96.1","FF","56","1","3",1,"024622","2014-10-30T02:46:22Z","605412","451584","Joe Panik called out on strikes.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,24622,2.77277777777778,0,2,3,215027,21.8408333333333,"top","8",21.8222222222222,21.8408333333333,-1,"-1 FALSE FALSE FALSE 0 top 8",1,7
57,"141029_215100","Called Strike","S","91.2","FC","57","0","1",2,"024802","2014-10-30T02:48:02Z","457763","451584","Buster Posey grounds out, second baseman Omar Infante to first baseman Eric Hosmer.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,24802,2.80055555555556,1,2,3,215100,21.85,"top","8",21.85,21.8555555555556,-1,"-1 FALSE FALSE FALSE 1 top 8",0.7,7
57,"141029_215120","In play, out(s)","X","91.8","FC","57","0","1",2,"024802","2014-10-30T02:48:02Z","457763","451584","Buster Posey grounds out, second baseman Omar Infante to first baseman Eric Hosmer.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,24802,2.80055555555556,1,2,3,215120,21.8555555555556,"top","8",21.85,21.8555555555556,-1,"-1 FALSE FALSE FALSE 1 top 8",0.7,7
58,"141029_215208","Called Strike","S","96.2","FF","58","0","1",2,"024855","2014-10-30T02:48:55Z","467055","451584","Pablo Sandoval doubles (3) on a sharp ground ball to left fielder Alex Gordon.  ","Double",NA,NA,NA,NA,NA,NA,NA,24855,2.81527777777778,2,2,3,215208,21.8688888888889,"top","8",21.8688888888889,21.8727777777778,-1,"-1 FALSE FALSE FALSE 2 top 8",0.5,7
58,"141029_215222","In play, no out","X","89.6","FC","58","0","1",2,"024855","2014-10-30T02:48:55Z","467055","451584","Pablo Sandoval doubles (3) on a sharp ground ball to left fielder Alex Gordon.  ","Double",NA,NA,NA,NA,NA,NA,NA,24855,2.81527777777778,2,2,3,215222,21.8727777777778,"top","8",21.8688888888889,21.8727777777778,-1,"-1 FALSE FALSE FALSE 2 top 8",0.5,7
59,"141029_215339","Swinging Strike","S","95.5","FF","59","0","1",3,"025013","2014-10-30T02:50:13Z","452254","451584","Hunter Pence grounds out, second baseman Omar Infante to first baseman Eric Hosmer.  ","Groundout",NA,467055,NA,NA,NA,NA,NA,25013,2.83694444444444,2,2,3,215339,21.8941666666667,"top","8",21.8941666666667,21.9013888888889,-1,"-1 FALSE TRUE FALSE 2 top 8",1.4,7
59,"141029_215405","In play, out(s)","X","92.2","FC","59","0","1",3,"025013","2014-10-30T02:50:13Z","452254","451584","Hunter Pence grounds out, second baseman Omar Infante to first baseman Eric Hosmer.  ","Groundout",NA,467055,NA,NA,NA,NA,NA,25013,2.83694444444444,2,2,3,215405,21.9013888888889,"top","8",21.8941666666667,21.9013888888889,-1,"-1 FALSE TRUE FALSE 2 top 8",1.4,7
60,"141029_215750","Ball","B","91.7","FF","60","2","3",1,"025432","2014-10-30T02:54:32Z","444876","518516","Alcides Escobar strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,25432,2.90888888888889,0,2,3,215750,21.9638888888889,"bottom","8",21.9638888888889,21.9916666666667,-1,"-1 FALSE FALSE FALSE 0 bottom 8",2.5,7
60,"141029_215810","Foul","S","91.9","FF","60","2","3",1,"025432","2014-10-30T02:54:32Z","444876","518516","Alcides Escobar strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,25432,2.90888888888889,0,2,3,215810,21.9694444444444,"bottom","8",21.9638888888889,21.9916666666667,-1,"-1 FALSE FALSE FALSE 0 bottom 8",2.5,7
60,"141029_215836","Foul","S","86.2","SL","60","2","3",1,"025432","2014-10-30T02:54:32Z","444876","518516","Alcides Escobar strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,25432,2.90888888888889,0,2,3,215836,21.9766666666667,"bottom","8",21.9638888888889,21.9916666666667,-1,"-1 FALSE FALSE FALSE 0 bottom 8",2.5,7
60,"141029_215912","Ball","B","92.3","FF","60","2","3",1,"025432","2014-10-30T02:54:32Z","444876","518516","Alcides Escobar strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,25432,2.90888888888889,0,2,3,215912,21.9866666666667,"bottom","8",21.9638888888889,21.9916666666667,-1,"-1 FALSE FALSE FALSE 0 bottom 8",2.5,7
60,"141029_215930","Swinging Strike","S","91.8","FF","60","2","3",1,"025432","2014-10-30T02:54:32Z","444876","518516","Alcides Escobar strikes out swinging.  ","Strikeout",NA,NA,NA,NA,NA,NA,NA,25432,2.90888888888889,0,2,3,215930,21.9916666666667,"bottom","8",21.9638888888889,21.9916666666667,-1,"-1 FALSE FALSE FALSE 0 bottom 8",2.5,7
61,"141029_220016","Ball","B","91.7","FF","61","1","2",2,"025706","2014-10-30T02:57:06Z","493114","518516","Nori Aoki grounds out, shortstop Brandon Crawford to first baseman Brandon Belt.  ","Groundout",NA,NA,NA,NA,NA,NA,NA,25706,2.95166666666667,1,2,3,220016,22.0044444444444,"bottom","8",22.0044444444444,22.0225,-1,"-1 FALSE FALSE FALSE 1 bottom 8",1.9,7
